Hotel_id,suggest1,suggest2,suggest3,suggest4,suggest5
5263,2105,5192,4785,5851,5879
5264,4259,5880,148,4186,6558
5265,535,1976,5941,941,5724
5266,4019,2808,6224,5480,556
5267,3796,1686,6725,2883,1284
5268,1488,1485,2755,1226,6789
5269,2869,7002,1714,4322,3794
5270,2116,5284,5318,5931,2782
5271,4711,4851,1552,4934,2778
5272,5033,4805,5165,4640,5119
5273,1005,6410,5522,5376,6469
5274,2773,4148,4281,77,4063
5275,140,3245,3790,1116,359
5276,1962,1083,6117,6112,247
5277,1824,2013,859,933,3188
5278,5221,149,6520,3042,1959
5279,3314,2739,4159,1170,1778
5280,7006,4998,5496,1642,1594
5281,3567,6463,4883,6391,6289
5282,1578,3985,5377,3695,723
5283,4562,6282,6958,6961,5606
5284,2116,5318,5931,5270,2782
5285,6332,3688,3208,3290,1224
5286,799,5711,1122,656,248
5287,4894,6589,6891,5937,564
5288,2861,5923,4043,1857,3192
5289,6453,6465,2780,6367,807
5290,2589,5940,6439,6757,2679
5291,2621,325,1342,540,2441
5292,5009,5301,1706,2891,5204
5293,271,140,5275,5225,6793
5294,2963,5830,3397,3338,3105
5295,3257,145,5873,5242,6602
5296,4663,246,4698,2020,6412
5297,1318,1548,1827,2949,3392
5298,7036,5861,2776,589,2500
5299,4040,1249,6001,1371,1819
5300,5090,4922,6407,3232,2240
5301,1706,2891,5292,5009,6550
5302,4956,192,343,1192,1517
5303,336,156,2582,2008,129
5304,4877,2537,4827,5045,1186
5305,6650,5075,4847,2507,6770
5306,4823,6898,5632,4447,1443
5307,4648,1731,6264,6396,6835
5308,1160,6573,585,5585,809
5309,1935,2517,5860,5932,6119
5310,6986,1767,2777,609,3591
5311,6788,1293,5534,2256,1900
5312,818,512,648,541,6185
5313,4666,517,5820,3233,5605
5314,3313,6040,6000,6099,1407
5315,1457,463,7042,1782,97
5316,5323,32,190,6731,4330
5317,3563,6115,391,613,908
5318,5931,5284,2116,2782,5270
5319,5419,6125,4531,1542,679
5320,5916,1753,5447,5935,2512
5321,2059,2267,2301,5511,1799
5322,5839,4892,3038,3635,700
5323,32,190,5316,7008,6731
5324,1229,1337,222,5980,5047
5325,7056,844,6941,4903,2962
5326,600,1221,4983,5017,2181
5327,1524,6363,573,390,365
5328,916,2506,6342,6238,6577
5329,5406,4932,1576,482,3104
5330,1910,6501,4919,2925,5186
5331,4430,1598,5973,4468,1611
5332,1098,2634,1438,746,1507
5333,3873,6351,6338,1816,2216
5334,2378,1113,5426,293,771
5335,1349,1446,3213,6894,6339
5336,6096,4174,3797,3001,3565
5337,2875,1159,2410,567,6209
5338,295,2027,2708,2565,2274
5339,6728,5960,469,879,5139
5340,3442,6242,6244,368,5903
5341,3506,1928,369,2882,3752
5342,527,2569,1810,1845,716
5343,655,6330,1788,758,1206
5344,1970,1964,477,1971,5635
5345,6384,1284,2883,882,450
5346,2720,6797,6883,5136,3792
5347,1887,1659,5995,464,4377
5348,1310,770,2317,5427,5108
5349,1899,6772,5209,1368,416
5350,2169,6746,2003,2637,5063
5351,4483,2835,6129,6652,734
5352,6571,5012,1651,3740,534
5353,545,728,835,5600,6065
5354,1652,244,5448,1947,2958
5355,5542,3782,2201,779,380
5356,1192,343,1517,2588,311
5357,3212,6202,6319,3349,6360
5358,699,303,652,69,1430
5359,131,6536,1262,1299,1614
5360,4426,376,5598,5822,3323
5361,1279,3265,2562,2088,2831
5362,1628,2463,2048,4007,3320
5363,2609,5020,4798,1221,600
5364,1130,2413,3755,1967,1929
5365,1516,4489,4307,2093,1902
5366,1690,5744,39,5490,2165
5367,3509,3856,4420,1932,2326
5368,6223,6740,5105,6970,6976
5369,2229,766,225,1182,530
5370,6963,4217,5987,2799,914
5371,2962,2957,2282,4000,844
5372,4687,4979,958,6525,6761
5373,2004,4680,6744,4633,4869
5374,5179,6641,2194,5738,228
5375,553,4701,6949,2531,4574
5376,6469,5522,1005,6410,4460
5377,3695,723,4212,3985,1578
5378,2839,2930,2225,2436,5610
5379,5801,5218,2068,5216,997
5380,5604,1049,1300,302,688
5381,6421,6349,1897,1030,629
5382,5454,3648,1859,1547,1808
5383,579,2983,510,2279,1047
5384,2098,1735,341,5423,5092
5385,202,4065,4515,4215,307
5386,2821,2305,5848,1837,5933
5387,7022,6971,6978,6317,1557
5388,2485,1931,6537,2910,2738
5389,6368,886,1019,936,2966
5390,4811,1737,3414,6574,6506
5391,1849,2748,5783,2668,2099
5392,6870,834,4594,3021,1147
5393,5686,3473,5674,5788,1278
5394,452,4371,4197,4650,5411
5395,900,1484,514,3400,5429
5396,5464,18,852,5996,1132
5397,547,5174,154,2866,4865
5398,5408,3717,6414,1784,5685
5399,6714,6702,6312,6311,5568
5400,4048,1037,2854,27,2452
5401,3027,3776,3884,791,3359
5402,6923,7052,2142,5501,22
5403,361,6749,6302,1824,6685
5404,1638,6670,2425,4359,198
5405,1756,4239,2278,619,4415
5406,1576,4932,5329,482,5543
5407,2325,1480,5138,4952,4865
5408,5398,1784,3717,6414,5685
5409,1682,6831,6406,5755,1730
5410,5879,1050,5851,1972,1044
5411,4197,1951,74,1657,5394
5412,5751,5489,751,4372,1927
5413,4066,4009,3993,3115,3953
5414,2606,4016,4334,3143,6114
5415,5917,5771,5596,5746,3135
5416,2881,1495,1364,2508,5184
5417,1369,2152,4957,4436,1898
5418,2479,2292,2155,3874,5449
5419,5319,6125,4531,1542,2326
5420,1358,3081,22,5501,5981
5421,3393,1791,1263,134,299
5422,1719,3822,1834,2487,988
5423,1735,5384,2098,341,5092
5424,5918,929,2646,134,299
5425,4897,5039,1051,2525,280
5426,293,771,2961,805,6987
5427,3901,2317,770,1758,6708
5428,447,3040,763,3223,2722
5429,3400,1484,900,5395,514
5430,2667,4843,2204,2097,3286
5431,6928,6982,627,916,2506
5432,3702,3110,5453,391,1728
5433,6497,6479,223,162,1615
5434,1724,2598,5066,269,1496
5435,1101,1016,3231,5344,1082
5436,6005,1313,925,6045,1412
5437,1984,2085,571,5683,1493
5438,4807,1406,5586,6642,5224
5439,920,2816,119,2912,1508
5440,798,1449,1093,3613,470
5441,4616,4620,4901,2647,4573
5442,3417,3378,2638,2424,3366
5443,3289,1878,4982,6308,6199
5444,1017,2244,695,2874,4619
5445,5620,4448,588,1551,6016
5446,4497,1498,6195,6776,6327
5447,1753,5935,5916,2512,1437
5448,244,5354,1652,1947,2779
5449,3874,6033,3550,2292,2479
5450,816,5509,2746,3011,6667
5451,7019,5153,4927,769,92
5452,5059,4664,1056,5666,617
5453,3110,1728,1510,5468,1533
5454,5382,3648,1859,1547,1808
5455,2692,6962,6946,6701,1129
5456,2091,5534,1293,2256,1900
5457,2162,2592,3336,3328,3242
5458,1302,676,3904,3906,1338
5459,2426,2076,1567,397,3941
5460,3775,5556,3344,6268,2244
5461,6218,2890,3136,1188,3979
5462,6181,6959,1558,6965,3741
5463,5716,3251,1140,2269,1248
5464,5396,852,5996,1132,5945
5465,615,1110,3363,429,5897
5466,4442,1231,6937,5576,609
5467,431,650,5802,2902,5816
5468,1510,1533,1728,5453,3110
5469,2647,4616,4901,5441,4620
5470,3743,3230,1088,6774,6208
5471,6801,6361,6316,6750,6169
5472,3788,3687,382,5193,1776
5473,2319,1858,4084,3842,2460
5474,1755,1621,5252,4693,1792
5475,5483,5896,6095,3546,3875
5476,1253,2144,4617,6396,6264
5477,6076,2021,1760,533,4185
5478,3969,4029,6713,6742,6245
5479,2857,1968,970,1186,5045
5480,6224,2808,556,4019,5266
5481,1653,1001,3119,4740,5920
5482,6227,618,48,3111,963
5483,5896,6095,755,824,821
5484,5078,2937,2168,3338,2579
5485,5825,3505,2717,3895,350
5486,6534,6540,6287,5773,2945
5487,1009,5677,1571,1942,338
5488,1795,1233,2960,2572,2513
5489,5751,5412,815,4372,1927
5490,2165,5744,1690,39,5366
5491,2642,3424,3434,1408,3425
5492,2889,5629,2000,2768,6093
5493,5796,5643,6455,6460,1809
5494,3667,6608,5524,1941,6809
5495,783,1903,2710,569,5897
5496,7006,1312,1642,1594,5280
5497,2182,50,4110,251,6003
5498,2822,3655,649,2520,358
5499,466,6517,2575,5116,2279
5500,2870,1531,5046,924,2029
5501,3081,22,7052,6923,1358
5502,4136,2832,2864,4204,4243
5503,5800,6225,6295,169,3041
5504,5840,101,5206,5510,1036
5505,1908,1021,2218,1586,1619
5506,2331,6000,1410,5314,6040
5507,6085,6247,6035,956,2636
5508,4099,289,3891,2581,3593
5509,816,2746,5450,3011,6667
5510,5840,5504,4827,2537,4877
5511,2729,3404,3447,5948,5697
5512,3419,1750,5860,5309,3745
5513,2289,1921,3835,2549,3485
5514,67,3956,6998,6844,4114
5515,5922,3674,3246,1177,3052
5516,6269,2023,6686,1911,1144
5517,6213,6562,6828,632,6345
5518,3402,1590,744,2114,708
5519,5545,1534,6913,3815,4437
5520,6152,6127,6161,4287,3611
5521,3916,5993,820,55,664
5522,1005,6410,5376,6469,1679
5523,6174,6924,4283,6679,484
5524,5494,3667,6608,1941,6233
5525,5889,2847,2796,3631,5712
5526,3074,6084,5571,308,901
5527,5701,3879,1127,1443,3322
5528,5660,6090,1934,806,278
5529,2991,984,596,3703,1029
5530,1280,3809,3375,2345,3210
5531,1701,7005,5628,6566,3516
5532,3022,2496,3014,1296,6869
5533,683,3812,5930,2443,6036
5534,1293,2256,5456,1900,1948
5535,5713,2065,661,1322,6271
5536,6315,6355,2834,4682,6688
5537,256,4718,2645,3076,1596
5538,2519,6545,1736,3691,428
5539,531,870,1514,36,1614
5540,3116,94,6910,546,3489
5541,4929,6775,6462,6470,6827
5542,3782,2201,5355,779,380
5543,482,1576,5406,4932,5329
5544,5554,5551,2717,3279,3505
5545,5519,1534,3815,6913,4437
5546,3765,6902,2732,938,1355
5547,3335,3519,3178,4005,1561
5548,4628,1308,6029,3726,3638
5549,3791,1018,645,3849,2299
5550,1867,765,5961,182,6170
5551,5544,3279,5554,410,2717
5552,3331,2219,3326,4485,2232
5553,1661,626,4018,719,4967
5554,5544,2717,3505,5825,5551
5555,1645,85,3735,328,372
5556,3344,6268,5460,3775,2244
5557,2242,1275,4640,1580,1247
5558,3433,2643,1526,5970,3010
5559,1091,6326,4213,1922,3199
5560,1478,434,407,5972,6560
5561,3200,2330,465,3627,854
5562,5612,2408,73,1629,1234
5563,1501,705,1494,1568,2716
5564,2969,380,779,2201,3782
5565,45,1381,793,6787,899
5566,2240,3232,3301,2131,2995
5567,3591,3656,3526,2306,2777
5568,6714,6702,6312,6311,5399
5569,5338,295,2027,2708,2565
5570,4383,449,3816,822,2815
5571,3074,901,5526,703,3749
5572,1825,1769,6901,1304,1712
5573,3554,210,3581,445,3763
5574,2614,6388,4836,3376,1846
5575,3380,3762,4020,62,5164
5576,1231,6937,5466,4442,3688
5577,3930,7012,3795,3427,6576
5578,1813,3405,4920,1477,2877
5579,3239,2751,2382,2918,3693
5580,2840,1689,4122,1400,2728
5581,877,6709,6662,6415,400
5582,6459,1146,320,1482,3640
5583,6092,4449,117,2043,881
5584,150,995,5013,4625,5233
5585,585,3361,809,5308,6573
5586,1406,3328,1204,3686,1991
5587,4299,1933,215,3641,4693
5588,3566,4257,3204,3125,4319
5589,1476,467,2803,4675,4025
5590,405,968,3863,3426,6572
5591,2106,6859,355,5647,1212
5592,4054,1145,4089,4087,5891
5593,5624,4620,5441,4901,4616
5594,3622,2089,5603,4925,3242
5595,6657,828,3612,2788,1704
5596,5917,5415,5771,3135,3593
5597,5689,3332,6904,3337,5789
5598,4426,5360,376,5822,3323
5599,2296,3403,2557,2087,1999
5600,6065,2691,5353,4939,4642
5601,5967,2029,934,3548,2849
5602,6251,4000,2282,2962,5371
5603,4925,2089,3622,5594,3242
5604,1049,1300,302,3532,688
5605,3233,3574,2500,4666,5313
5606,6961,6958,6957,6975,6782
5607,3769,5703,1763,5809,2460
5608,6711,6632,2789,3240,1111
5609,6646,340,5688,2906,1156
5610,709,2436,2225,2839,5378
5611,1729,819,1344,2566,3
5612,5562,2408,73,1629,1234
5613,3238,3660,3671,3544,740
5614,5054,6504,2697,2913,2250
5615,2631,4185,708,2114,3402
5616,2980,3058,841,872,2007
5617,593,2635,3216,3288,351
5618,1377,2090,1634,6335,5841
5619,30,2829,1268,2672,2295
5620,588,1551,5445,4448,6016
5621,491,4331,3535,4472,7045
5622,4381,125,5710,289,774
5623,2037,1975,2030,6395,326
5624,5593,1045,3621,2207,2018
5625,3721,5664,974,2058,1489
5626,2948,1294,2311,2892,2655
5627,3837,4938,6304,2498,5652
5628,3516,6566,1701,5531,7005
5629,2889,5492,2272,2768,2000
5630,3830,3573,2097,2585,3286
5631,2774,1403,108,2307,3644
5632,1443,5701,5527,3879,3322
5633,3900,3006,5043,2422,4584
5634,5928,5770,5712,3631,2796
5635,1971,477,2291,986,1064
5636,1961,5661,1988,1993,5681
5637,5789,4902,4962,6280,3337
5638,6110,6028,6131,640,6136
5639,4183,4079,4492,4085,2439
5640,5645,741,5756,580,4007
5641,3649,3244,2502,1740,5950
5642,1752,3515,3469,4422,4412
5643,6455,6460,1809,1274,5493
5644,3408,1774,3534,4384,543
5645,5756,580,177,781,399
5646,96,3553,1165,6128,437
5647,355,1212,181,2681,2110
5648,1623,6084,308,2031,5526
5649,1156,5256,5688,2906,6654
5650,6281,317,6538,2648,3170
5651,6122,2865,2522,2,3642
5652,2498,6304,5627,3837,4938
5653,5954,3905,6091,6075,4409
5654,1379,2153,2595,2127,2304
5655,3009,1376,6765,2817,1953
5656,5797,5804,1306,6034,6002
5657,6751,5678,6428,5215,5128
5658,6903,6447,1162,6630,1246
5659,6706,6643,4211,5868,4074
5660,5528,1934,64,284,278
5661,5636,1961,1988,1993,5681
5662,1089,2034,4925,5603,2089
5663,3678,1854,2052,2619,2315
5664,3721,5625,974,2058,1489
5665,6564,742,797,5074,845
5666,5059,617,4664,2680,3642
5667,3924,3234,3859,5708,2261
5668,1569,2478,4116,2841,4060
5669,891,2205,5695,2976,5888
5670,3023,5721,5030,6744,4680
5671,0,4137,6943,6517,2575
5672,2613,6621,1416,2038,5060
5673,1606,1611,5973,4468,721
5674,5686,5393,3473,5788,1278
5675,2012,1373,3312,2415,2936
5676,5820,517,5878,5313,4666
5677,1009,5487,338,174,6511
5678,6751,5657,5060,4622,5215
5679,1822,2138,6134,2846,614
5680,2981,2108,1560,364,501
5681,5693,1993,1988,5636,5661
5682,3176,1990,1071,172,3701
5683,1984,5437,3738,2061,2085
5684,3404,5948,5697,3447,2729
5685,6414,3717,1784,5773,5208
5686,5686,3473,5674,5788,1278
5687,1365,3275,2055,1230,1799
5688,2906,5609,6646,1156,340
5689,5597,3332,6904,3337,5789
5690,4433,5971,330,6166,6993
5691,5762,5977,5798,5714,5919
5692,3220,1417,688,3532,3341
5693,5681,1993,1988,3615,5636
5694,2260,2577,2019,2210,424
5695,2976,891,5669,5888,6109
5696,1987,3868,1923,1880,2973
5697,5948,3404,5684,5511,2729
5698,5754,2394,3501,93,3086
5699,1372,1345,2911,300,1796
5700,3817,1989,2128,5240,1871
5701,5527,3879,1127,1443,3322
5702,3170,6538,4854,6281,4581
5703,5809,5607,2460,3769,1763
5704,2227,5065,2032,5084,2633
5705,5705,3025,2784,2359,2958
5706,5750,5706,2916,3484,5757
5707,404,5821,438,2747,5945
5708,3859,2261,3561,5667,3924
5709,179,1058,6700,3461,5303
5710,774,2435,4381,5622,18
5711,1122,5286,799,656,2072
5712,3631,2796,5770,5525,5634
5713,5535,2065,661,1322,5730
5714,5919,1923,3887,1880,2973
5715,5786,2271,3907,2424,5736
5716,5463,3251,1140,1538,2269
5717,991,5994,1655,4736,4637
5718,6171,1593,1272,750,2206
5719,1456,419,2109,78,3516
5720,2314,2259,5014,2563,1065
5721,5030,3023,4635,5670,133
5722,5805,5819,5823,4253,2527
5723,5723,2967,2283,5783,2748
5724,941,6216,1976,5941,535
5725,850,4133,6066,346,6306
5726,428,3691,575,2519,5538
5727,3926,3620,2255,2605,3189
5728,4506,3860,4409,2927,4479
5729,3609,5729,2914,3128,3833
5730,1322,5713,2065,661,5535
5731,808,806,284,64,408
5732,5732,1948,1900,2256,1293
5733,2417,2921,3179,1879,4575
5734,3558,4202,635,1179,322
5735,5735,6139,5742,6151,4022
5736,5786,2916,2984,3484,5706
5737,987,6765,1376,3009,5655
5738,5374,5179,6641,2194,2176
5739,3844,2947,2894,6712,5938
5740,3013,5740,5746,5771,5415
5741,2738,63,2851,1931,2485
5742,5735,6139,5742,6151,4022
5743,2812,1998,3059,813,950
5744,2165,5490,1690,39,5366
5745,5758,5745,4207,5781,2014
5746,5778,3013,5740,5771,5415
5747,3922,5747,4258,6113,5794
5748,4407,3307,620,195,259
5749,1840,4270,4235,4177,4208
5750,5750,5706,2916,3484,5757
5751,5489,5412,4372,1927,815
5752,1424,82,4478,6051,3488
5753,1927,5753,4361,3517,4372
5754,3196,3501,3086,93,2394
5755,184,3114,1730,498,4570
5756,3779,781,399,177,3258
5757,5750,5706,2916,3484,5757
5758,5758,5745,4207,5781,2014
5759,5248,2818,1320,5201,4630
5760,3972,2014,2453,5781,5758
5761,392,3888,4397,4192,1669
5762,5762,5977,5798,5714,5919
5763,548,3353,1283,5517,6562
5764,4506,3860,4409,2927,4479
5765,3278,826,2177,880,2402
5766,5766,5779,5765,2177,2402
5767,6485,6879,756,1969,2615
5768,2933,432,6578,1172,6611
5769,3084,104,944,2529,4438
5770,5634,5928,5712,3631,2796
5771,5415,5917,5596,5746,3013
5772,831,75,812,782,876
5773,5685,6414,3717,1784,5486
5774,4126,4444,5787,6077,3256
5775,5760,2014,3972,5781,5758
5776,1194,3789,2548,5210,4172
5777,6103,3786,2541,2457,4027
5778,3013,5740,5746,5771,5415
5779,5765,5766,6063,2402,2177
5780,3015,3196,3086,93,2394
5781,5758,5745,4207,5781,2014
5782,931,778,821,824,3140
5783,1849,2283,5723,2344,2967
5784,4317,2376,3097,2412,4272
5785,3800,6083,2358,3416,704
5786,5736,2984,2916,3484,5706
5787,6077,3256,272,4064,4126
5788,3473,5686,5393,5674,1278
5789,3337,5637,5597,5689,3332
5790,2078,5844,2321,2985,2480
5791,2262,4397,3912,4192,1669
5792,5989,4403,3747,7048,581
5793,981,6273,5829,587,857
5794,5747,4258,3922,4303,6113
5795,6044,3494,2231,4247,2302
5796,5493,5643,6455,6460,6531
5797,5804,5656,1306,3088,1191
5798,5977,5714,5919,2973,3887
5799,2580,2451,2143,1259,5906
5800,5503,6295,6225,169,3041
5801,5379,5218,2068,5216,997
5802,2902,650,431,5467,4205
5803,2640,337,5236,6983,1143
5804,5797,5656,1306,3088,1191
5805,5819,5722,5823,4253,2527
5806,217,2025,2444,52,6296
5807,4939,4642,2691,87,5214
5808,1081,3552,2403,172,3701
5809,2460,5703,5607,2273,3769
5810,6406,603,4465,3668,1682
5811,689,116,6241,6280,4902
5812,6070,3250,464,5995,462
5813,6764,6881,2775,2514,3030
5814,6771,4915,305,103,1473
5815,586,6058,2478,1569,5668
5816,2391,5467,431,650,5802
5817,4341,4988,4728,4534,6108
5818,6964,4649,1704,714,4690
5819,5805,5722,5823,4253,2527
5820,517,5676,5313,4666,5878
5821,404,5707,438,2747,5945
5822,376,5360,4426,5598,3323
5823,5819,5805,5722,4253,2527
5824,5355,1454,5542,3782,2201
5825,3505,5485,2717,3895,350
5826,6020,1904,3327,3810,2744
5827,2146,965,6812,4704,7031
5828,3867,2897,4214,6012,7049
5829,3935,4094,4463,910,5898
5830,3338,3397,3105,1069,5294
5831,243,6507,6437,6436,2539
5832,5583,6092,4457,1907,117
5833,4074,4211,6194,5868,6250
5834,2208,2502,3649,5641,3244
5835,2558,4248,1992,4181,3555
5836,2625,2994,6827,400,6815
5837,685,5870,3252,226,4602
5838,4700,2056,446,3664,4679
5839,3038,3635,700,5322,4892
5840,5504,101,5206,5510,1036
5841,6335,2090,1377,5618,1634
5842,4723,2257,6141,4221,4022
5843,731,6816,2975,5015,3679
5844,2985,2321,6630,2480,6903
5845,1079,1282,6505,6435,6837
5846,4180,3943,4187,4196,4363
5847,5491,3425,3434,1408,3424
5848,2821,5386,5933,2305,1837
5849,5705,3025,2784,2359,2958
5850,3231,1082,1016,5435,1101
5851,5879,4785,5263,1050,5103
5852,6080,1124,2342,3080,5131
5853,3693,2136,2918,2751,3636
5854,3036,5869,2814,335,427
5855,2164,149,3042,5278,6520
5856,1000,4597,2568,5201,6352
5857,3203,3470,2688,2752,3268
5858,1437,2512,5946,2971,3617
5859,5732,1948,1900,2256,1293
5860,2517,5309,1935,5932,5512
5861,5298,7036,2776,589,3574
5862,326,6502,6610,6449,6598
5863,3075,3062,4147,6151,239
5864,2333,3366,5442,3417,3378
5865,1011,560,425,2654,2203
5866,3808,2825,3893,2416,3181
5867,3225,170,6874,6895,1184
5868,4211,6250,4074,6194,5833
5869,3036,5854,2814,335,427
5870,685,5837,3252,4602,226
5871,4406,3779,781,177,3258
5872,2590,2560,6716,155,2345
5873,145,3257,5295,6602,5242
5874,6694,6839,4607,4606,6973
5875,3118,3152,4076,3091,5588
5876,159,2753,4850,3742,762
5877,7025,3794,3012,1714,7002
5878,5676,5820,3605,2905,517
5879,5851,1050,5410,4785,5103
5880,5264,4259,6558,148,4186
5881,2217,2258,525,136,2099
5882,1352,2931,5228,4905,669
5883,2532,1068,3209,477,1971
5884,6732,2852,2337,6203,1189
5885,234,6848,1103,2068,4995
5886,6215,182,5550,1867,5961
5887,3364,4178,2603,4157,4163
5888,6109,5695,122,2976,891
5889,2847,5525,2796,3631,5712
5890,4376,3184,1777,6137,4416
5891,4087,4089,5592,1145,4054
5892,521,6187,6585,5109,4241
5893,7046,6108,4728,4988,4341
5894,2278,619,4415,1374,810
5895,729,2979,2878,237,1492
5896,6095,821,755,824,3140
5897,429,1903,2710,569,3363
5898,910,587,507,857,4094
5899,4288,4155,4069,4470,4101
5900,2804,4704,6994,965,2146
5901,1656,2813,1828,773,6071
5902,945,3880,4316,2386,6638
5903,1707,368,6242,4911,5340
5904,409,185,912,3618,1480
5905,5952,3852,394,2520,7027
5906,2451,2974,2550,2599,2580
5907,3291,577,4778,1710,1102
5908,3676,2170,4443,800,3806
5909,4394,3616,206,292,2868
5910,1913,6959,5462,6181,1558
5911,1802,6104,6138,6054,6043
5912,3296,486,4634,1607,2807
5913,6164,874,3387,1639,3881
5914,576,2652,2180,1733,3761
5915,2798,6724,1185,6463,3567
5916,1753,5447,5935,2512,5320
5917,5415,5596,5771,3135,5746
5918,5424,929,2646,3706,299
5919,5919,1923,3887,1880,2973
5920,4740,5481,1653,3119,1001
5921,823,1436,490,5105,5368
5922,5515,3674,3052,1815,3246
5923,2861,5288,4043,1857,242
5924,6531,2073,5796,5493,5643
5925,323,2935,495,2920,905
5926,1120,6429,387,2553,6237
5927,2820,2530,2017,3659,1149
5928,5928,5770,5712,3631,2796
5929,2593,1125,2474,1099,288
5930,2443,6036,3812,2611,683
5931,5318,5284,2116,2782,5270
5932,1935,6119,5309,2517,5860
5933,5848,2821,1936,5386,2305
5934,3926,3620,2255,2605,3189
5935,5447,1753,2512,1437,5858
5936,315,3917,591,3033,2141
5937,6589,6891,3247,5287,2078
5938,6712,6753,5739,3844,2947
5939,528,4140,1004,519,1270
5940,6757,6439,2679,1801,6495
5941,535,1976,941,5724,5265
5942,1738,3090,837,3652,1532
5943,3609,5729,2914,3128,3833
5944,4252,4373,4405,846,866
5945,5996,1132,2747,852,597
5946,2607,3617,2971,5858,1437
5947,1432,6676,3683,6107,6678
5948,5697,3404,5684,5511,2729
5949,1200,84,3858,2467,3063
5950,3407,3373,1740,3244,5641
5951,3094,1958,4449,2043,881
5952,3852,5905,394,2520,7027
5953,3005,2022,1014,883,2954
5954,3905,5653,6075,6091,3462
5955,542,1926,4973,197,1335
5956,1059,58,1070,70,121
5957,808,806,284,64,408
5958,5958,2347,1626,2346,1845
5959,6441,1487,960,1216,1787
5960,6728,469,5339,879,5139
5961,765,1867,5550,182,6170
5962,1040,1996,1305,1518,1742
5963,4406,3779,781,177,3258
5964,813,3059,3448,507,1998
5965,1637,3202,2761,4469,6886
5966,6024,4419,6082,674,402
5967,5601,2029,934,3548,2849
5968,3189,2255,923,2605,3620
5969,3845,4388,3045,788,3463
5970,803,3422,2576,3010,2643
5971,5690,4433,330,6166,6993
5972,407,434,1478,5560,4964
5973,4468,1611,5673,1606,1598
5974,5762,5691,5977,5798,5919
5975,3861,412,2687,2275,2285
5976,2429,362,866,4405,4252
5977,5977,5714,5919,2973,3887
5978,2254,4039,4222,3851,3343
5979,473,3350,411,532,2694
5980,222,1180,562,5324,1229
5981,1441,5420,1350,1358,4471
5982,4210,4234,6039,4173,4032
5983,931,778,821,824,3140
5984,4146,322,635,4202,1179
5985,4152,3853,6102,6120,6072
5986,4163,4351,2603,3364,4191
5987,4217,5370,6963,914,2799
5988,903,3157,3450,4128,2767
5989,5792,4403,3747,7048,581
5990,6206,2823,3452,4171,20
5991,3997,4445,4027,2457,6544
5992,323,5925,2935,2920,495
5993,820,55,5521,3916,664
5994,991,5717,4637,4736,1655
5995,464,5812,3250,6070,1887
5996,5945,1132,2747,852,5464
5997,2084,713,6030,748,4139
5998,6027,1117,4115,5143,4078
5999,4162,503,1667,2158,2280
6000,2331,5506,5314,6040,3313
6001,5299,4040,1249,1371,1819
6002,6034,3088,1191,54,5797
6003,251,4059,3227,4428,384
6004,4430,1598,5973,4468,1611
6005,5436,1313,925,6045,1412
6006,1785,2197,1768,110,3192
6007,4082,4129,6096,4174,3797
6008,1694,1152,436,2879,3474
6009,2836,1855,3576,3095,610
6010,5257,4673,2553,6429,5926
6011,3272,4463,3935,5829,4094
6012,4214,7049,4166,5828,3867
6013,4389,2497,3423,2534,1946
6014,6031,2440,2907,3162,4417
6015,6216,3762,3380,5575,5724
6016,588,1551,4154,5620,5445
6017,529,4120,6050,2094,3745
6018,1176,1240,3528,5621,491
6019,570,4,6992,4844,2893
6020,1904,5826,3810,3327,2744
6021,6939,6219,6232,6167,636
6022,2490,2731,3938,3133,3960
6023,2624,1641,4410,3715,1549
6024,5966,6082,674,4419,402
6025,312,6886,2761,3202,1637
6026,1228,6150,4379,4325,2166
6027,4115,5998,5143,4078,4006
6028,6110,6131,5638,640,6136
6029,3726,3638,654,2113,4031
6030,748,713,2239,5997,2084
6031,6014,2440,2907,3162,4417
6032,3394,6877,4571,5336,584
6033,3550,5449,3874,2292,2479
6034,6002,3088,1191,54,5797
6035,956,4993,5428,3223,763
6036,2443,5930,2611,3812,683
6037,1832,2484,1588,3911,3727
6038,4327,3685,4328,1520,6072
6039,4032,5982,4210,4234,4173
6040,1407,1023,6099,5314,3313
6041,889,2501,4946,3067,589
6042,2893,6819,4,4844,1793
6043,6043,2914,6138,3128,5729
6044,5795,3494,4247,2231,2302
6045,5436,6005,1313,925,1412
6046,4290,6157,865,4722,4715
6047,1395,3848,1470,2299,2273
6048,4466,2800,6060,4118,1504
6049,287,611,5100,2929,114
6050,3745,2094,529,1750,6017
6051,4478,82,3488,1424,2900
6052,4134,4006,4078,2898,1720
6053,2703,3053,751,736,4448
6054,6043,2914,6138,3128,5729
6055,166,2178,2063,1119,1019
6056,2278,619,4415,1374,810
6057,33,1163,197,1584,6374
6058,2478,1569,5668,4116,2841
6059,381,6570,3500,2163,2838
6060,4118,6048,2736,4466,1504
6061,4060,2375,2841,4116,3553
6062,554,3,5611,1729,819
6063,5766,5779,5765,2177,2402
6064,955,5027,4796,6118,5418
6065,5600,2691,4939,4642,5353
6066,4133,850,5725,346,6306
6067,4050,2801,1307,4768,1974
6068,3926,3620,2255,2605,3189
6069,6094,3197,3079,1654,915
6070,3250,5812,462,464,3714
6071,3571,1829,3838,773,1828
6072,6102,3853,4152,5985,6120
6073,3926,3620,2255,2605,3189
